id,gender,age,location,F1-all,F1-an,F1-ask,F1-carry,F1-dark,F1-don't,F1-greasy,F1-had,F1-in,F1-like,F1-me,F1-oily,F1-rag,F1-she,F1-suit,F1-that,F1-to,F1-wash,F1-water,F1-year,F1-your,F2-all,F2-an,F2-ask,F2-carry,F2-dark,F2-don't,F2-greasy,F2-had,F2-in,F2-like,F2-me,F2-oily,F2-rag,F2-she,F2-suit,F2-that,F2-to,F2-wash,F2-water,F2-year,F2-your
BMA0,1,44,southmidland,592.2004701261008,512.6896730367077,551.3573276839619,409.9546040281216,547.3564688781728,520.2639990398446,307.81256376827884,520.3527836295582,440.88078938040616,551.8996993668275,386.163193378179,141.9805522712966,571.1001061976509,324.85629806373424,339.22056775492155,540.9302519329069,347.71588758894444,487.5623451784693,487.9832949518861,303.5018711748715,352.75245599715714,893.9252922849636,1760.267364574833,1618.336381938643,1570.31885879627,1191.041273678913,1145.0088247632766,1963.0582255538525,1617.418025428016,1794.0446440466333,1311.405520351389,2046.0789250782348,1813.5684811964984,1553.996280634711,1985.487794134332,1515.6938733024813,1456.687978352032,1788.9148755608971,1070.695229934653,874.94814825719,1861.3078890565505,1665.6322547372974
BMA1,1,31,newyorkcity,492.5365728102097,494.3526189491343,576.3334669064125,670.1754589851969,599.3792196779093,527.8999323249112,298.7974625682305,627.9489847873251,387.5912652822874,626.137830415361,400.9521861941534,359.24149821499344,561.1953472315171,323.0993617713226,391.6717260346845,635.0273587335654,439.04779885587294,616.1127608873458,476.23619572582993,397.7916187987609,396.03665159271554,801.162138228796,1896.3466149417247,1780.3007059440192,1656.8650769139797,984.7234013334892,908.7197342051552,1996.5502403188475,1718.3937266761352,1896.8909974670655,1462.0360271056766,2169.027300427906,1774.7893924901068,1643.4145396318702,2146.193053549635,1191.378202350025,1652.3185347015483,1889.521255705404,906.354939938316,796.6952243415379,1967.74517138564,1534.5654316365358
BMH0,0,39,southern,748.6518729947006,596.4107042763445,779.803583894859,604.9509374866949,670.2403236513053,661.6078768654307,418.1102488951078,743.9822175658987,537.3128319579399,691.3407443652884,498.5148147025287,495.37684842558224,702.8984425544531,492.9622614559273,437.0143874293818,730.8630479349539,436.8297938886974,693.7855559063189,565.5799334732662,492.8126169359492,435.2479664324459,1202.889567268959,1841.9630349937556,1895.947645021336,1946.8884357766992,1668.8848505247165,1671.1501213070107,2167.7210645285218,1707.2649810976432,2054.4358979612944,1626.0520402827465,2239.217518394499,1876.9211135146509,1758.8324500165695,2329.843352232926,1886.281704054064,1605.426073313309,2258.846950678175,1311.5004580417838,1077.0869719472744,1870.551429330045,1909.8114802633609
BMJ0,0,45,southmidland,735.6209193684219,845.038531664534,684.1248178670197,658.5367214648433,629.0117757919307,678.3041575990871,375.4537020088432,795.9152556818888,528.9874597784233,887.0774938267921,404.0362133798692,530.4893874429744,830.2772899743602,451.2031096497957,423.7589347520035,757.6377325599864,479.909800015189,717.1842580906186,739.6999649262712,470.80661970911854,494.031380830093,962.6142383169908,1998.819501354576,1997.041269324485,1992.014011841172,1370.700183665371,1488.7557434987684,2605.9953381619357,2321.643266511573,2586.8373639898355,1521.166018799692,2474.363329359452,2113.505380275521,1861.6396019231197,2715.590331749509,1875.000754870444,2257.4975489052977,2352.571144631203,1009.989577896498,1016.0249867548862,1966.26378066662,1072.1380429585097
BML0,1,26,western,663.8411265176411,553.7475149096556,688.5652078662948,508.325047169493,597.3873213644277,581.9434096720505,349.0674267404725,661.9038028781364,530.6936439877798,663.0539685714836,460.01147000740286,412.9588144995749,640.5878500561237,365.7564176782701,387.91241103843487,649.5847217902027,434.4398408026858,696.4946080845107,644.684799419358,381.2583216940642,450.1269396454603,1005.1325834897344,1836.6578011054064,1650.1297835768578,1607.7685673991912,1323.7711274175913,1154.5492214181545,1907.236434205342,1695.9315503056782,2086.379483147591,1378.892798971301,2106.723645140992,1812.218845096292,1641.3153865373745,2055.5776588108392,1716.286848056787,1687.4250481635288,1609.9453653649275,1098.3361455328252,1018.1214799605116,1779.4230372334653,1518.8487174522495
BNS0,1,29,southmidland,632.1837222709638,581.7954402737603,590.5758762267639,542.9500813242024,549.5945092591735,628.6366525775245,363.1361142428444,626.4968934552791,507.8441301569424,663.8416495995148,437.3822869511071,514.22019573832,582.4732901028113,402.06284150190027,388.4077818425989,626.7816547376993,415.7901267858013,615.2330484650497,673.2156782801152,410.7201492623519,400.91303682830215,985.4552950421586,1768.8093010457449,1685.738018534307,1845.3861839521887,1252.6997083556878,1039.5796975031387,1991.5681203883769,1682.8608175869856,1701.7471883151582,1372.6495551548237,2080.826825763719,1629.333303040219,1556.303529210455,2124.6978700052578,1633.8242785209638,1543.0449070054638,1732.2544087786052,1018.178973077498,1024.177897974267,1861.965081489661,1703.0856178098347
BOM0,1,26,western,630.9663175072511,559.0874048406457,685.1537933072873,489.5852783481433,600.9845788468565,659.0428162238012,369.4953255151243,667.5144958130977,484.1063329286038,691.5891953412155,473.9611367974484,512.1397483352778,696.4349431132187,369.7250900339723,403.762247423368,703.4420069584746,399.7191888889146,674.1566578454921,613.2076673695486,435.5744593625337,426.7627804034053,1041.6085697431913,1689.669697280068,1600.4013940887262,1655.9986880080316,1273.5065190101234,1222.3895764897586,2019.0707441228435,1681.065491151875,1929.3499196923692,1348.107633782359,1945.724234486495,1552.729618356783,1426.8443894427312,2070.1968701084747,1675.6517235428078,1499.27049782914,1936.1021298137537,1044.525376566315,976.6097181680672,1859.1401905561936,1692.3258342650226
BPM0,1,25,southern,605.47173625849,558.9515886373863,641.1161406435499,510.5384660244209,560.9204813458728,558.9291518488868,401.29921327060254,606.0918177812108,453.81864832848254,644.8285809333889,427.4895235911944,451.9390624896518,646.4375281424159,377.4084212938703,399.96913759914816,672.4550193544135,409.7958649205361,604.5659667759816,565.2568661698693,395.6603679985225,422.4207830169574,966.7808458420648,1674.4121931072475,1747.088404446343,1563.201871917579,1411.1025946627042,1193.7363850787983,1948.9572941036165,1719.8249003196274,1842.737222385108,1446.778914737154,2037.4831395974115,1805.3935247596585,1655.2451338911442,2014.60174265976,1749.2925086191472,1607.6310535499606,2071.330097709571,1003.9054771229214,941.2253294737284,1852.6556985238435,1806.722295681768
BSB0,1,23,movedaround,650.8946016662765,594.7382595354471,704.7423206126357,504.33050903359793,585.7940522397591,603.9755482118767,395.2761767706621,535.9727195795558,459.03236019920513,693.7176605087194,495.3922609972565,507.1962270670738,677.8058350851534,449.6857120557149,427.8125804369743,578.9342348545497,426.6121283553196,635.8969367203067,585.83818735206,400.30675567775376,460.7434930168752,1122.4830801213918,1879.790431104756,1722.9509802697191,1766.0221577920804,1514.8540281537607,1369.8117462464847,1513.1780591065708,1993.641911475029,1802.7269031307508,1529.8355055576883,1822.946898978656,1836.023071355638,1653.668101852399,1911.3385684762009,1783.3003718855564,1729.2058460195865,1985.4923271976647,1105.1716502454672,1051.6980479133872,2069.475757545453,1951.636990007166
BTH0,1,23,western,578.6299741373001,558.8946279570251,617.5540681314203,465.0020427274607,580.6564748455602,539.3521849874309,401.0487708353818,600.473191528057,470.3696344759976,606.713508152316,451.17846717481297,427.4552905298207,591.608096887098,387.26617362018567,445.1887634895604,669.3705028945075,402.4154452132465,644.3881855151435,602.1742948900122,425.3622477182364,439.82918818924577,917.9279588813442,1692.9184248810054,1624.917701171405,1796.4419408978697,1396.6559888263416,1250.5708898707892,1894.0192267570733,1697.5111993988935,1838.793242171022,1545.355086186173,1912.664467495628,1863.4738045292424,1611.1795823714851,1996.37965849241,1609.6135303358556,1518.590111013213,1943.8622901234369,1002.2639782542552,989.3781087510322,2074.022285499976,1718.0967034977143
BWM0,1,31,northmidland,529.256466545116,589.8287410259801,625.1258634347779,566.8500557930761,539.9622188451192,581.5577177517054,346.5468505860432,554.6759807768229,955.3554242804388,595.1868381947817,491.9752667438203,413.4642967347931,611.9167668224856,390.21177236552194,433.5316505722441,598.3156431240867,414.44859399130286,652.0764098366931,594.7259448409671,423.2347325010293,381.6542300409274,965.3950349086718,1830.812964203043,1672.4834579311178,1674.6296531519674,1429.9151721163537,1357.1028714769711,2049.511877064594,1728.638213516474,2357.5423731977494,1347.3556683439408,1892.9376156802268,1759.1894021293597,1471.4386333395628,1991.822182228232,1759.6497109580157,1447.356242463086,1896.3220815943869,1056.4806266876874,995.525368257342,1905.6888667704527,1859.618114429924
BWP0,1,38,southmidland,591.9582362484025,543.3129026394823,618.6404832556415,478.7668570577556,554.3854759847271,612.026327095479,367.0393076088711,580.1640099129828,418.37896241202526,656.4070592236385,445.2673411504218,459.3608675993708,632.5866159313546,392.0577245233741,373.38897153854623,581.3865730433844,416.40159742840615,621.9918353241749,602.4704694627901,396.7483262318842,388.6577757977664,1006.6369914725384,1724.9674733444606,1686.7774582634995,1748.4999152895791,1286.366867034813,1041.8796537877442,1930.655839385608,1725.800271439385,1830.821876693908,1248.6655404596172,1959.552669105708,1731.2908237102693,1614.3015733317682,2097.034847121237,1758.500917845842,1721.563217835051,1755.525054026706,1069.686179532257,972.9870888968989,1873.0291695860385,1547.5627747678272
CAE0,1,28,newyorkcity,697.4103831230584,612.6846291734219,708.7816149901427,545.8311292719671,533.3688401115062,675.2557734302927,355.6338831356511,610.9244629556644,517.9603897578191,695.084908315118,406.572525808571,419.82080687319313,664.1364286937031,372.3110511116756,381.9616014409584,668.3020327980065,408.47699277420617,583.9459029706981,488.3029711558922,378.8095228560849,409.3405481177632,1109.525992078188,1479.7250535008172,1602.452771206933,1654.7849364825106,1215.5813730235657,1241.087472782543,1832.3410572979788,1631.7208148155778,1835.2316298868411,1338.5561830965169,1916.4225623143843,1576.664696830792,1537.6918571946758,1917.1282191357516,1622.908266457105,1468.6684326456857,1895.5242999845448,971.5542366350894,1125.3592464420542,1901.858380936364,1648.4214148906965
CAG0,0,24,southmidland,778.3489947563817,660.0257731420807,733.9995942489061,581.1804546200779,701.1483262639646,721.5557279018519,427.7184724099441,760.5325154638149,411.1835251574713,810.6750726805491,611.9415979476356,506.5010236537819,720.480731632615,421.5527221285206,481.4154281838015,805.2056880477562,530.8455987383956,808.1645789052254,708.9422653501296,467.8496544239583,467.6393168552098,1155.5567524097946,1945.333701686228,1889.0816245771384,1982.037372542441,1434.0387998099832,1408.1418962143728,2091.324703940052,1900.7858196182228,2096.34136207684,1475.440165888214,1701.1038746085756,2093.1025481865768,1752.2375090575165,2186.0365410324275,1899.2531809149184,1763.6073013788416,1990.1104074201664,1183.470577991416,1174.0447024708726,2288.158527257481,2142.423257401289
CAJ0,0,35,northern,814.1731996249767,591.1849840736254,687.1839257897213,583.6555983166088,717.5192902383226,649.053369450468,407.6608262394356,749.6825936732703,552.9460286404469,748.7425749591007,438.057393261682,457.5603304370636,639.5547149057511,472.1081379857212,426.34367412598,752.1204323615314,478.6503125245558,764.4896549167036,766.7368516675557,417.0328761301056,482.0148708240848,1157.8999602539056,2089.5675162820826,2131.41946506399,1856.7543319564895,1517.1778012779228,1448.9918841318397,2427.165869470572,2188.287222314811,2143.285226743061,1671.46739692606,2490.2224975365343,2320.4362646861555,2075.145721208852,2570.289141374343,1648.6424218629006,2013.501325949448,2206.8360963939795,1165.2965147269867,1189.126909148727,2420.496715305861,1940.4855862789725
CAL0,1,26,northmidland,644.2617028642801,613.8612789774995,675.2456804534182,510.72495042195374,611.9060560084197,598.4980594993497,398.29760985114063,624.6406589307505,515.4561565042761,645.2215406286873,459.7444776250409,415.4166727889202,651.346545766326,424.8597679619168,415.7440917815493,640.5064952284891,420.74333723139216,692.1935826640732,631.9135534692379,375.5875116596185,430.36741762858986,1010.0320005415124,1613.427703017901,1556.5163368650074,1586.6273727051514,1201.157564590843,1125.5223944565917,1670.3291867769176,1630.0919896718783,1763.2196480906402,1287.1885625037692,1956.2168021296284,1668.9259190285034,1473.7513026127226,1865.1405261834043,1335.7239238198265,1356.58997477099,1702.6428736930836,1075.0946345993932,979.1583347981064,1825.399520785181,1563.041038442164
CAL1,0,30,southern,734.9420039676952,597.801531661571,744.4553596156262,496.67098058981645,643.1324555065728,678.8473653104522,403.4443532010366,703.0651345846468,461.65072258552016,846.1066386300138,546.7594593017608,488.2719454570236,754.650208856969,467.604074088291,424.40077941711576,748.5741932150432,423.6957077593161,737.7813920026531,682.0652105445265,441.0376379032269,405.4921933315228,1035.3128545521874,2136.724165790175,2103.2558208958912,2192.0892203157123,1298.2791260522054,1507.0188312817756,2338.37442015882,1972.441817845088,1281.3606961433377,1509.2265911088773,2227.775487481993,2120.914982114748,1884.614973800249,2530.02627355276,1881.734379145693,2046.723486733476,2324.963288401477,1090.485073482308,1064.7680180129057,2341.8795480904555,1919.7238003275168
CAU0,0,23,western,781.351329888553,620.056534934303,842.579398906176,543.7033404162244,763.5848599481911,635.7726488720575,546.0021877748698,748.4577768963968,515.743252832487,855.9386060938376,507.1992094367903,483.84219087494506,746.5774349097969,467.7414605620295,615.6000441934176,738.9990150370481,452.7176844311453,788.7303487693342,708.0876965390692,491.23764070563095,479.27991492631264,1062.0327189031775,2409.9057917946,2054.4857646822206,1798.53291004548,1440.081202135384,1198.9644730181856,2445.8477330020582,1614.484633176572,2449.510275980521,1717.094417516251,2189.668218998353,2048.846353190187,1929.396049500103,2454.079381811577,1592.5754159384396,1991.39241516858,2111.166317557366,1210.2775052022491,1139.40637565476,2401.7396200168346,1837.4368757659088
CCS0,1,43,northern,641.5989010186739,547.0027227799754,704.92898057061,540.866525739942,657.2686111990658,634.9991393343031,378.3953718876633,654.2998380777046,480.5864185879475,646.5199321926536,509.96680331811154,464.9211870178773,675.2261947163141,396.269024912585,413.4350540330951,639.0249291180709,464.893252723245,674.1520558439489,601.9454831349901,406.5344603285997,460.78357221075424,1050.0642873875008,1735.613067278906,1776.5958606364509,1921.7970652638576,1450.645161407439,1102.9992357564504,2234.7135965236075,1737.127376044941,1833.4516846565716,1461.9970433328206,1976.9913910512396,1898.1483361572675,1543.4328615496938,2422.380550394786,1427.1394921558644,1596.230015597618,2027.7766227611364,1064.2841784120876,960.3060086198082,1981.3810855219087,1854.144374810068
CDC0,1,26,northmidland,679.6941334775862,636.1057887388079,726.0274383821372,484.6814988776201,619.1822081648892,656.5372310938176,452.9635261531696,708.117787457832,571.6088917266761,712.9883445302175,519.4111274691132,475.01111990645177,705.4602561822995,400.2334453593568,404.99013486546073,742.4027224497913,435.5543375369084,693.3294698526563,601.0725640552103,378.9162557308799,453.116016322368,995.5108038858464,1862.0185056816904,1802.650079069426,2051.6655092958867,1249.863482079599,1208.0004256698278,1718.072462250886,1601.5015081532229,1978.7822308099455,1497.4021322301778,2206.0064294179406,1894.8211586191997,1684.0566955697109,2118.9277127373466,1868.7356775765888,1706.3959011043005,1786.5851316946826,1056.1950574398593,969.1364913175332,1974.1940000127067,1769.5698699731347
